"player_id","sc_id","player_name","team_abbrev","jersey","pos1","pos2","avg","age","games","P1_SC","P1_TOG","P1_P85","P2_SC","P2_TOG","P2_P85","injury","P_AVG"
294472,1,"Rory Atkins","ADE","21","MID",,75.5,25,"97",95,85,95,85,79,91,,93
293193,2,"Luke Brown","ADE","16","DEF",,68,27,"150",40,75,45,56,79,60,,52.5
1004995,3,"Jordon Butts","ADE","41","DEF",,0,20,"",55,80,58,,,,,58
993796,4,"Ben Crocker","ADE","20","FWD",,35,22,"26",59,75,67,56,82,58,,62.5
294307,5,"Brad Crouch","ADE","2","MID",,98.36,25,"83",99,70,120,94,79,101,,110.5
297401,6,"Matt Crouch","ADE","5","MID",,103.68,24,"109",85,64,113,88,80,94,,103.5
298417,7,"Ben Davis","ADE","40","FWD",,22,22,"1",55,79,59,43,81,45,,52
1000932,8,"Tom Doedee","ADE","39","DEF",,56,22,"21",,,,,,,"Knee: 1-2 weeks (2020-03-10)",
999331,9,"Darcy Fogarty","ADE","32","FWD",,65.25,20,"14",,,,61,80,65,,65
991773,10,"Billy Frampton","ADE","22","FWD",,43.5,23,"3",54,77,60,,,,,60
998106,11,"Jordan Gallucci","ADE","7","FWD",,49.7,21,"27",,,,,,,,
250417,12,"Bryce Gibbs","ADE","6","MID",,69.08,30,"265",66,74,76,87,81,91,,83.5
1018075,13,"Lachlan Gollant","ADE","44","DEF","MID",0,18,"",,,,,,,,
1008159,14,"William Hamill","ADE","17","DEF",,0,19,"",,,,,,,,
290228,15,"Kyle Hartigan","ADE","15","DEF",,44.05,28,"101",,,,,,,,
1005199,16,"Elliott Himmelberg","ADE","34","FWD",,56.86,21,"8",33,76,37,,,,,37
1006203,17,"Chayce Jones","ADE","1","FWD",,50,19,"8",74,69,91,34,79,37,,64
993946,18,"Ben Keays","ADE","28","FWD",,70,22,"30",44,45,83,,,,,83
297473,19,"Jake Kelly","ADE","8","DEF",,74.82,24,"75",62,77,68,90,96,80,,74
295103,20,"Riley Knight","ADE","3","FWD",,63.4,24,"54",,,,,,,"Achilles: 3-4 weeks (2020-03-10)",
293222,21,"Rory Laird","ADE","29","DEF",,96.82,26,"143",49,41,102,132,87,129,,115.5
270938,22,"Tom Lynch","ADE","27","FWD",,84.69,29,"139",59,78,64,64,82,66,,65
250362,23,"David Mackay","ADE","14","DEF","MID",66.5,31,"220",56,76,63,,,,,63
298470,24,"Shane McAdam","ADE","23","FWD",,0,24,"",23,67,29,,,,,29
1009201,25,"Fischer Mcasey","ADE","35","DEF",,0,18,"",,,,47,87,46,,46
1008185,26,"Ned McHenry","ADE","25","MID",,0,19,"",37,42,75,,,,,75
997206,27,"Andrew McPherson","ADE","36","DEF",,0,20,"0",,,,,,,,
990882,28,"Wayne Milera","ADE","30","DEF","MID",74.12,22,"60",103,73,120,57,84,58,,89
1000998,29,"Lachlan Murphy","ADE","4","FWD",,54.48,21,"32",31,74,36,26,73,30,,33
297523,30,"Reilly O'Brien","ADE","43","RUC",,95.28,24,"20",95,69,117,60,87,59,,88
1011254,31,"Ronin O'Connor","ADE","37","MID",,0,18,"",,,,,,,,
1000908,32,"Myles Poholke","ADE","10","FWD",,51,21,"11",63,73,73,,,,,73
1008543,33,"Harry Schoenberg","ADE","26","MID",,0,18,"",,,,,,,,
294733,34,"Paul Seedsman","ADE","11","MID",,72.31,27,"101",,,,88,78,96,,96
1006136,35,"Lachlan Sholl","ADE","38","DEF",,0,19,"",,,,,,,,
270963,36,"Rory Sloane","ADE","9","MID",,103,29,"199",49,35,119,83,78,90,,104.5
291748,37,"Brodie Smith","ADE","33","DEF",,88.64,27,"167",,,,121,78,132,,132
997230,38,"Tyson Stengle","ADE","18","FWD",,62,21,"4",61,75,69,55,79,59,,64
1008752,39,"Kieran Strachan","ADE","45","RUC","FWD",0,24,"",,,,,,,,
280934,40,"Daniel Talia","ADE","12","DEF",,69.55,28,"186",80,86,79,90,86,89,,84
280506,41,"Taylor Walker","ADE","13","FWD",,67.32,29,"189",,,,51,86,50,,50
295964,42,"Patrick Wilson","ADE","31","MID",,50,25,"2",59,64,78,,,,,78
1011981,43,"Joshua Worrell","ADE","24","DEF","FWD",0,18,"",,,,,,,,
294168,44,"Marcus Adams","BRL","24","DEF",,58.25,26,"35",15,39,33,35,77,39,,36
298437,45,"Callum Ah Chee","BRL","4","MID",,82,22,"45",42,84,42,39,77,43,,42.5
998268,46,"Jacob Allison","BRL","19","MID",,46.5,21,"10",,,,,,,,
996059,47,"Harris Andrews","BRL","31","DEF",,82.74,23,"95",98,98,85,82,93,75,,80
1005053,48,"Noah Answerth","BRL","43","DEF",,62,20,"17",,,,18,65,24,,24
1002312,49,"Zac Bailey","BRL","33","DEF","MID",48.46,20,"25",78,86,77,74,65,97,,87
1002351,50,"Connor Ballenden","BRL","38","FWD",,0,20,"0",18,52,29,,,,,29
998133,51,"Jarrod Berry","BRL","7","MID",,84.94,21,"55",58,36,137,119,71,142,,139.5
1006100,52,"Thomas Berry","BRL","13","FWD",,0,19,"",,,,,,,,
240302,53,"Grant Birchall","BRL","14","DEF",,77,31,"247",46,67,58,67,64,89,,73.5
990609,54,"Charlie Cameron","BRL","23","FWD",,79.77,25,"106",25,86,25,150,83,154,,89.5
280918,55,"Allen Christensen","BRL","3","FWD",,67.73,28,"130",,,,,,,,
1006059,56,"Keidean Coleman","BRL","18","MID","FWD",0,19,"",,,,,,,,
994047,57,"Cedric Cox","BRL","20","FWD",,44,22,"13",,,,,,,,
290326,58,"Matt Eagles","BRL",,"DEF",,0,,,,,,,,,,
293479,59,"Cameron Ellis-Yolmen","BRL","28","MID",,93.4,26,"39",40,78,44,,,,,44
1013532,60,"Thomas Fullarton","BRL","47","FWD",,0,20,"",,,,,,,,
296269,61,"Darcy Gardiner","BRL","27","DEF",,66.91,24,"104",47,83,48,60,85,60,,54
1004863,62,"Mitchell Hinge","BRL","22","MID",,64.5,21,"2",,,,,,,,
993953,63,"Eric Hipwood","BRL","30","FWD",,54.14,22,"73",72,79,77,30,83,31,,54
1006150,64,"Tom Joyce","BRL","32","FWD","MID",0,19,"",,,,,,,,
291548,65,"Ryan Lester","BRL","35","DEF",,60.78,27,"126",,,,,,,,
998105,66,"Corey Lyons","BRL","39","MID",,0,21,"0",,,,,,,,
293716,67,"Jarryd Lyons","BRL","17","MID",,98.59,27,"114",62,79,67,77,71,92,,79.5
1013978,68,"James Madden","BRL","42","DEF","FWD",0,20,"",,,,,,,,
280763,69,"Stefan Martin","BRL","12","RUC",,92.27,33,"180",138,88,133,65,74,75,,104
993828,70,"Rhys Mathieson","BRL","36","FWD","MID",59.89,22,"46",,,,,,,,
293581,71,"Lincoln McCarthy","BRL","11","FWD",,65.82,26,"50",31,81,33,52,85,52,,42.5
1000978,72,"Hugh McCluggage","BRL","6","MID",,94.05,21,"61",127,83,130,117,74,134,,132
1006085,73,"Connor McFadyen","BRL","26","FWD",,0,19,"",3,21,12,,,,,12
1005521,74,"Oscar McInerney","BRL","46","RUC","FWD",67.84,25,"35",33,45,62,52,74,60,,61
297504,75,"Daniel McStay","BRL","25","FWD",,56.18,24,"101",65,78,71,66,84,67,,69
293535,76,"Lachie Neale","BRL","9","MID",,121.27,26,"156",168,89,160,118,79,127,,143.5
1002347,77,"Jack Payne","BRL","40","DEF",,0,20,"0",,,,,,,,
1009386,78,"Jaxon Prior","BRL","45","DEF",,0,18,"",,,,,,,,
1002235,79,"Cameron Rayner","BRL","16","FWD",,46.36,20,"44",60,88,58,61,67,77,,67.5
271072,80,"Daniel Rich","BRL","10","DEF",,96.82,29,"205",91,79,98,46,69,57,,77.5
1009385,81,"Deven Robertson","BRL","2","MID",,0,18,"",,,,62,63,84,,84
290311,82,"Mitch Robinson","BRL","5","MID",,94.41,30,"190",51,73,59,70,75,79,,69
993836,83,"Sam Skinner","BRL","21","FWD",,0,22,"1",,,,,,,,
992752,84,"Archie Smith","BRL","44","RUC",,55,24,"11",,,,,,,,
1009242,85,"Brock Smith","BRL","1","DEF",,0,18,"",,,,,,,,
1006033,86,"Ely Smith","BRL","8","FWD","MID",0,19,"",18,33,46,,,,,46
1002401,87,"Brandon Starcevich","BRL","37","DEF","MID",34,20,"5",40,45,76,61,75,69,,72.5
998128,88,"Alex Witherden","BRL","29","DEF",,72.33,21,"51",49,57,73,62,70,75,,74
1002244,89,"Toby Wooller","BRL","34","FWD","MID",0,20,"0",,,,,,,,
261224,90,"Dayne Zorko","BRL","15","MID",,106.64,30,"166",109,74,125,134,77,148,,136.5
240060,91,"Eddie Betts","CAR","19","FWD",,62.14,33,"316",,,,60,87,59,,59
281124,92,"Levi Casboult","CAR","41","DEF","FWD",74.3,29,"124",54,84,55,78,87,76,,65.5
1008154,93,"Matthew Cottrell","CAR","46","DEF",,0,19,"",,,,,,,,
990704,94,"Patrick Cripps","CAR","9","MID",,117.1,24,"101",,,,94,79,101,,101
993795,95,"David Cuningham","CAR","28","FWD",,66.44,22,"25",55,74,63,,,,,63
996731,96,"Charlie Curnow","CAR","30","FWD",,68.55,22,"58",,,,,,,"Knee: Indefinite (2020-03-10)",
270146,97,"Ed Curnow","CAR","35","MID",,90.82,30,"165",98,79,105,98,75,111,,108
1004912,98,"Tom De Koning","CAR","12","RUC",,0,20,"2",38,51,63,42,35,102,,82.5
295518,99,"Sam Docherty","CAR","15","DEF",,0,26,"92",69,80,73,105,81,110,,91.5
1002256,100,"Paddy Dow","CAR","2","FWD","MID",54.42,20,"39",58,74,67,58,80,62,,64.5
999827,101,"Zac Fisher","CAR","25","FWD","MID",65.57,21,"55",90,80,96,72,83,74,,85
296200,102,"Michael Gibbons","CAR","40","FWD",,59.24,24,"21",57,80,61,84,74,96,,78.5
298316,103,"Hugh Goddard","CAR","45","DEF",,26.5,23,"12",,,,,,,,
1002938,104,"Josh Honey","CAR","36","MID","FWD",0,18,"",,,,,,,,
281078,105,"Liam Jones","CAR","14","DEF",,66.08,28,"125",83,89,79,99,100,84,,81.5
1009241,106,"Brodie Kemp","CAR","17","MID",,0,18,"",,,,,,,"Knee: Indefinite (2020-03-10)",
1001398,107,"Matthew Kennedy","CAR","7","FWD",,57,22,"41",75,77,83,,,,,83
261299,108,"Matthew Kreuzer","CAR","8","RUC",,97.4,30,"188",51,43,101,69,81,72,,86.5
296439,109,"Darcy Lang","CAR","16","FWD",,45,24,"63",48,80,51,,,,,51
998226,110,"Harrison Macreadie","CAR","26","DEF",,14,21,"9",,,,,,,,
298302,111,"Caleb Marchbank","CAR","22","DEF",,64.08,23,"48",,,,15,54,24,"Knee: Test (2020-03-10)",24
296190,112,"Jack Martin","CAR","21","FWD","MID",77.5,24,"97",75,45,142,78,68,98,,120
297255,113,"Mitch McGovern","CAR","11","FWD",,48.5,25,"64",,,,14,56,21,,21
1000953,114,"Harry McKay","CAR","10","FWD",,61.65,22,"35",,,,,,,"Groin: 2-3 weeks (2020-03-10)",
250105,115,"Marc Murphy","CAR","3","MID",,90.68,32,"268",,,,54,60,76,,76
297907,116,"Nic Newman","CAR","24","DEF",,96.65,26,"51",60,87,59,76,85,76,,67.5
1002259,117,"Lochie O'Brien","CAR","4","MID",,44.82,20,"35",,,,,,,,
1011924,118,"Finbar O'Dwyer","CAR","38","FWD",,0,19,"",,,,,,,,
1013973,119,"Matthew Owies","CAR","44","FWD",,0,22,"",,,,,,,,
994539,120,"Sam Petrevski-Seton","CAR","5","DEF","MID",81.64,21,"64",,,,,,,"Quad: Test (2020-03-10)",
1011861,121,"Fraser Phillips","CAR","39","FWD",,0,18,"",,,,,,,,
1011929,122,"Sam Philp","CAR","34","MID",,0,18,"",7,26,23,,,,,23
298290,123,"Marc Pittonet","CAR","27","RUC",,72.5,23,"7",45,40,96,,,,,96
294624,124,"Lachie Plowman","CAR","20","DEF",,72.33,25,"94",,,,65,82,67,"Ankle: Test (2020-03-10)",67
998100,125,"Cameron Polson","CAR","29","FWD",,28.33,21,"16",51,82,53,5,17,25,,39
1002942,126,"Sam Ramsay","CAR","33","MID",,0,18,"",,,,,,,,
998215,127,"Will Setterfield","CAR","43","MID",,60.72,21,"20",50,83,51,65,84,66,,58.5
1011949,128,"Ben Silvagni","CAR","37","DEF",,0,19,"",,,,,,,,
1001028,129,"Jack Silvagni","CAR","1","FWD",,59.88,22,"60",30,84,30,67,81,70,,50
230202,130,"Kade Simpson","CAR","6","DEF",,81.5,35,"325",85,66,109,65,85,65,,87
1008312,131,"Liam Stocker","CAR","13","DEF",,49.6,19,"5",,,,,,,,
1006094,132,"Sam Walsh","CAR","18","MID",,86.91,19,"22",100,82,104,109,85,109,,106.5
993832,133,"Jacob Weitering","CAR","23","DEF",,70.65,22,"76",90,91,84,44,97,39,,61.5
998167,134,"Tom Williamson","CAR","31","DEF",,38.5,21,"17",52,83,53,,,,,53
291776,135,"Taylor Adams","COL","13","MID",,96.7,26,"130",112,75,127,34,55,53,"Hip: TBC (2020-03-10)",90
1005013,136,"Flynn Appleby","COL","31","DEF",,21,20,"10",,,,,,,"Ankle: 1-2 weeks (2020-03-10)",
271001,137,"Dayne Beams","COL","11","MID",,81.33,29,"176",,,,,,,"Mental health: Indefinite (2020-03-10)",
1009186,138,"Trent Bianco","COL","34","DEF","MID",0,18,"",14,23,52,,,,,52
1008288,139,"Atu Bosenavulagi","COL","40","FWD",,0,19,"",3,62,4,,,,,4
293035,140,"Tim Broomhead","COL","29","FWD","MID",0,25,"36",,,,,,,"Leg: 2-4 weeks (2020-03-10)",
1002770,141,"Callum L. Brown","COL","17","FWD",,68.3,21,"33",72,71,86,61,83,62,,74
1008171,142,"Tyler Brown","COL","6","MID",,0,20,"0",65,73,76,35,39,76,,76
990291,143,"Darcy Cameron","COL","14","RUC","FWD",0,24,"1",127,75,144,,,,,144
998647,144,"Mason Cox","COL","46","FWD",,54.07,28,"58",63,73,73,42,86,42,,57.5
293871,145,"Jack Crisp","COL","25","DEF",,88.91,26,"132",118,63,159,114,87,111,,135
1005054,146,"Josh Daicos","COL","26","MID",,53,21,"17",84,71,101,83,81,87,,94
994185,147,"Jordan De Goey","COL","2","FWD",,87.25,23,"87",71,72,84,75,73,87,,85.5
293801,148,"Jamie Elliott","COL","5","FWD",,70.07,27,"103",59,79,63,93,74,107,,85
270861,149,"Levi Greenwood","COL","19","DEF",,65.44,30,"151",,,,,,,"Knee: 16-24 weeks (2020-03-10)",
293957,150,"Brodie Grundy","COL","4","RUC",,130,25,"130",,,,64,86,63,,63
291720,151,"Will Hoskin-Elliott","COL","32","FWD",,70.35,26,"117",45,77,50,35,77,39,,44.5
291313,152,"Jeremy Howe","COL","38","DEF",,79.53,29,"181",,,,134,91,125,,125
1013974,153,"Mark Keane","COL","47","DEF",,0,19,"",86,86,85,,,,,85
1008285,154,"Will Kelly","COL","27","FWD",,0,19,"",,,,,,,,
295444,155,"Tom Langdon","COL","8","DEF",,74.67,25,"89",,,,,,,"Knee: Indefinite (2020-03-10)",
1000960,156,"Max Lynch","COL","45","RUC",,0,21,"0",,,,,,,,
1010841,157,"Jack Madgen","COL","44","DEF",,54.25,26,"8",98,84,99,61,85,61,,80
992010,158,"Brayden Maynard","COL","37","DEF",,79.91,23,"95",105,85,105,58,72,68,,86.5
280416,159,"Chris Mayne","COL","16","MID",,74.89,31,"214",119,85,119,102,76,114,,116.5
291849,160,"Brody Mihocek","COL","41","FWD",,71.82,26,"38",60,82,62,48,88,46,,54
298288,161,"Darcy Moore","COL","30","DEF",,74.73,23,"69",,,,87,77,96,,96
1005107,162,"Nathan Murphy","COL","28","DEF",,0,20,"2",58,45,110,,,,,110
1000072,163,"John Noble","COL","9","DEF",,56.67,22,"3",79,81,83,73,86,72,,77.5
260257,164,"Scott Pendlebury","COL","10","MID",,104.32,31,"298",,,,45,36,106,,106
996487,165,"Tom Phillips","COL","21","MID",,82.95,23,"72",44,85,44,89,86,88,,66
1008089,166,"Isaac Quaynor","COL","3","DEF",,60.25,19,"4",,,,,,,,
1015793,167,"Jay Rantall","COL","35","MID",,0,18,"",34,24,120,,,,,120
240232,168,"Ben Reid","COL","20","FWD",,65,30,"148",24,35,58,,,,"Ankle: Test (2020-03-10)",58
280012,169,"Jordan Roughead","COL","23","DEF",,64.86,29,"159",80,92,74,95,95,85,,79.5
1009383,170,"Trey Ruscoe","COL","39","DEF","MID",0,18,"",,,,,,,,
295012,171,"Matthew Scharenberg","COL","12","DEF",,56,24,"38",,,,,,,,
280965,172,"Steele Sidebottom","COL","22","MID",,94.29,28,"231",,,,89,82,92,,92
1003029,173,"Brayden Sier","COL","36","MID",,49.67,22,"18",,,,,,,,
1002240,174,"Jaidyn Stephenson","COL","1","FWD",,80.33,20,"38",,,,35,75,40,,40
290289,175,"Josh Thomas","COL","24","FWD",,62.35,28,"87",58,68,72,45,45,85,,78.5
1013975,176,"Anton Tohill","COL","43","FWD",,0,20,"",,,,,,,,
291790,177,"Adam Treloar","COL","7","MID",,113.41,26,"161",114,71,136,,,,"Hamstring: 2-3 weeks (2020-03-10)",136
250290,178,"Travis Varcoe","COL","18","FWD",,58.81,31,"220",,,,,,,"Shoulder: 4-6 weeks (2020-03-10)",
1001448,179,"Rupert Wills","COL","33","MID",,69.14,26,"13",53,63,72,72,69,89,,80.5
993797,180,"Thomas Wilson","COL","48","FWD",,0,22,"",,,,,,,,
295599,181,"Patrick Ambrose","ESS","29","DEF",,50.68,28,"86",,,,,,,"Knee: 6-7 weeks (2020-03-10)",
1005721,182,"Josh Begley","ESS","16","FWD",,53.25,21,"16",,,,,,,,
261320,183,"Tom Bellchambers","ESS","2","RUC",,84.8,30,"128",,,,,,,"Knee: Test (2020-03-10)",
1011954,184,"Nick Bryan","ESS","24","RUC",,0,18,"",,,,,,,,
1009223,185,"Ned Cahill","ESS","28","MID","FWD",0,18,"",,,,,,,,
998109,186,"Dylan Clarke","ESS","37","MID",,64.82,21,"12",,,,,,,,
297406,187,"Tom Cutler","ESS","12","MID",,78,24,"66",,,,43,42,87,,87
294518,188,"Joe Daniher","ESS","6","FWD",,62.25,25,"104",,,,,,,"Groin: Indefinite (2020-03-10)",
1005577,189,"Sam Draper","ESS","38","RUC",,0,21,"0",,,,,,,"Knee: 6-8 weeks (2020-03-10)",
296334,190,"Orazio Fantasia","ESS","13","FWD",,57.86,24,"74",36,65,47,59,76,66,,56.5
990816,191,"Aaron Francis","ESS","10","DEF",,64.88,22,"26",73,88,71,44,81,46,,58.5
297438,192,"Martin Gleeson","ESS","8","DEF",,71.33,25,"78",53,81,56,68,78,74,,65
1011864,193,"Noah Gown","ESS","32","FWD",,0,19,"",,,,,,,"Foot: Indefinite (2020-03-10)",
996232,194,"Matt Guelfi","ESS","35","MID",,56.12,22,"32",60,78,65,62,76,69,,67
1008190,195,"Brayden Ham","ESS","33","FWD","MID",44.5,20,"4",58,80,62,20,42,40,,51
290629,196,"Dyson Heppell","ESS","21","MID",,94.71,27,"168",,,,,,,"Foot: TBC (2020-03-10)",
298407,197,"Mitchell Hibberd","ESS","46","MID",,0,23,"4",,,,,,,,
270588,198,"Cale Hooker","ESS","26","DEF",,80.71,31,"192",,,,,,,"Hip: TBC (2020-03-10)",
270935,199,"Michael Hurley","ESS","18","DEF",,79.72,29,"178",43,55,66,116,89,111,,88.5
1006506,200,"Lachlan Johnson","ESS","36","MID","FWD",0,18,"",,,,,,,,
1011755,201,"Harrison Jones","ESS","23","FWD",,0,18,"",44,40,94,,,,,94
298630,202,"Kyle Langford","ESS","4","FWD","MID",73.65,23,"64",106,82,110,47,83,48,,79
298280,203,"Jayden Laverde","ESS","15","FWD",,67.11,23,"39",68,86,67,58,78,63,,65
1018969,204,"Cian McBride","ESS","41","DEF",,0,18,"",32,61,45,,,,,45
294092,205,"Anthony McDonald-Tipungwuti","ESS","43","FWD",,75.41,26,"88",74,56,112,48,85,48,,80
998102,206,"Andrew McGrath","ESS","1","MID",,73.55,21,"63",94,83,96,105,90,99,,97.5
997846,207,"Conor McKenna","ESS","45","DEF",,79.86,23,"72",,,,,,,,
280038,208,"Shaun McKernan","ESS","44","FWD",,67,29,"77",59,69,73,42,91,39,,56
1019156,209,"Ross McQuillan","ESS","39","DEF","FWD",0,20,"",,,,,,,,
992016,210,"Zach Merrett","ESS","7","MID",,105.64,24,"125",74,65,97,106,73,123,,110
1006097,211,"Irving Mosquito","ESS","22","FWD",,0,19,"",26,30,74,,,,,74
998212,212,"Kobe Mutch","ESS","19","MID",,0,21,"4",,,,,,,,
993817,213,"Darcy Parish","ESS","3","FWD","MID",85.7,22,"75",115,65,150,90,76,101,,125.5
294068,214,"Andrew Phillips","ESS","34","RUC",,92.8,28,"41",73,85,73,87,80,92,,82.5
997078,215,"Mason Redman","ESS","27","DEF",,69.95,22,"24",,,,90,60,128,,128
1001026,216,"Jordan Ridley","ESS","14","DEF",,66,21,"9",95,85,95,117,82,121,,108
295461,217,"Adam Saad","ESS","42","DEF",,81.67,25,"91",,,,90,79,97,,97
291783,218,"Dylan Shiel","ESS","9","MID",,97.43,26,"155",104,81,109,80,75,91,,100
291771,219,"Devon Smith","ESS","5","FWD","MID",68.71,26,"137",87,83,89,117,85,117,,103
990606,220,"William Snelling","ESS","40","FWD",,84.67,22,"4",119,65,156,57,77,63,,109.5
294654,221,"James Stewart","ESS","17","FWD",,0,25,"45",,,,,,,"Groin: Test (2020-03-10)",
293884,222,"Jake Stringer","ESS","25","FWD",,70.83,25,"126",,,,,,,,
291891,223,"Jacob Townsend","ESS","20","FWD",,29,26,"48",61,66,79,71,67,90,,84.5
270951,224,"David Zaharakis","ESS","11","MID",,78.95,29,"207",49,62,67,50,41,104,"Thigh: Test (2020-03-10)",85.5
1004034,225,"Brandon Zerk-Thatcher","ESS","30","DEF",,58,21,"1",61,83,62,104,94,94,,78
296294,226,"Blake Acres","FRE","9","FWD","MID",70.79,24,"75",111,69,137,,,,"Hamstring: 6-8 weeks (2020-03-10)",137
295067,227,"James Aish","FRE","11","DEF",,65,24,"81",138,82,143,,,,,143
998180,228,"Bailey Banfield","FRE","41","FWD",,54.57,21,"27",89,82,92,70,75,79,,85.5
296371,229,"Brett Bewley","FRE","34","FWD",,51.71,24,"7",93,70,113,58,80,62,,87.5
298450,230,"Connor Blakely","FRE","19","DEF",,75.79,23,"60",75,70,91,,,,,91
1002232,231,"Andrew Brayshaw","FRE","8","FWD","MID",70.5,20,"39",94,60,133,102,82,106,,119.5
1017984,232,"Isaiah Butters","FRE","38","FWD",,0,18,"",,,,,,,,
1006151,233,"Jason Carter","FRE","35","DEF",,32.5,19,"2",,,,,,,,
1002239,234,"Adam Cerra","FRE","5","DEF",,62.4,20,"41",89,67,113,71,82,74,,93.5
280988,235,"Travis Colyer","FRE","33","FWD",,53.8,28,"97",69,71,83,77,71,92,,87.5
290823,236,"Reece Conca","FRE","6","MID",,68.5,27,"126",49,88,47,78,85,78,,62.5
997033,237,"Brennan Cox","FRE","36","FWD",,56.25,21,"34",47,61,65,101,79,109,,87
1002353,238,"Mitchell Crowden","FRE","12","FWD",,62.8,20,"14",41,32,109,66,51,110,,109.5
998145,239,"Sean Darcy","FRE","4","RUC",,74.18,21,"26",42,40,89,69,80,73,,81
1002372,240,"Hugh Dixon","FRE","17","FWD",,45,20,"1",35,38,78,12,36,28,,53
998115,241,"Taylin Duman","FRE","44","DEF",,61.93,21,"24",49,82,51,91,79,98,,74.5
999321,242,"Minairo Frederick","FRE","43","FWD",,0,19,"",11,30,31,,,,,31
291570,243,"Nat Fyfe","FRE","7","MID",,120,28,"172",,,,115,84,116,,116
1002354,244,"Stefan Giro","FRE","42","MID",,0,20,"10",,,,,,,,
295222,245,"Joel Hamling","FRE","21","DEF",,63.05,26,"84",,,,,,,"Ankle: 9-11 weeks (2020-03-10)",
1005988,246,"Liam Henry","FRE","31","MID","FWD",0,18,"",,,,,,,,
280336,247,"Stephen Hill","FRE","32","DEF","FWD",39,29,"205",,,,32,56,49,"Quad: TBC (2020-03-10)",49
296324,248,"Jesse Hogan","FRE","1","FWD",,60.33,24,"83",,,,,,,"Mental health: Indefinite (2020-03-10)",
996580,249,"Ethan Hughes","FRE","15","DEF",,67.05,25,"50",71,83,73,74,93,68,,70.5
990740,250,"Rory Lobb","FRE","37","RUC",,87.07,26,"88",121,86,120,86,85,86,,103
997933,251,"Griffin Logue","FRE","2","DEF",,62.6,21,"23",83,85,83,67,95,60,,71.5
290817,252,"Brandon Matera","FRE","3","FWD",,63.15,27,"139",34,74,39,,,,,39
995192,253,"Cam McCarthy","FRE","23","FWD",,53.25,24,"69",46,76,51,70,76,78,,64.5
1000980,254,"Lloyd Meek","FRE","30","RUC",,0,21,"0",,,,,,,,
240052,255,"David Mundy","FRE","16","MID",,89.05,34,"315",,,,,,,"Leg: TBC (2020-03-10)",
1003132,256,"Tom North","FRE","24","MID",,0,20,"0",,,,,,,,
1005831,257,"Dillon O'Reilly","FRE","46","DEF",,0,19,"",,,,,,,,
298409,258,"Alex Pearce","FRE","25","DEF",,54.82,24,"53",,,,,,,"Ankle: 3-4 weeks (2020-03-10)",
1007854,259,"Jarvis Pina","FRE","47","DEF","MID",0,19,"",,,,,,,,
998659,260,"Luke Ryan","FRE","13","DEF",,95.83,23,"49",113,85,113,,,,,113
1000860,261,"Lachlan Schultz","FRE","28","FWD",,42.71,22,"7",101,75,114,59,85,59,,86.5
1009420,262,"Caleb Serong","FRE","22","MID",,0,18,"",60,56,91,16,20,68,,79.5
1013611,263,"Sam Sturt","FRE","27","FWD",,0,19,"",39,76,44,29,77,32,,38
992059,264,"Sam Switkowski","FRE","39","FWD",,65,23,"20",,,,,,,,
293854,265,"Matt Taberner","FRE","20","FWD",,78.56,26,"71",38,81,40,53,85,53,,46.5
1009381,266,"Leno Thomas","FRE","48","DEF",,0,18,"",,,,,,,,
993816,267,"Darcy Tucker","FRE","18","FWD","MID",73.36,22,"70",,,,100,71,120,,120
1004850,268,"Luke Valente","FRE","29","MID",,0,19,"",,,,,,,,
281007,269,"Michael Walters","FRE","10","FWD","MID",100.77,28,"150",,,,91,86,90,,90
1004437,270,"Tobe Watson","FRE","45","DEF",,0,22,"",62,79,67,42,89,40,,53.5
294125,271,"Nathan Wilson","FRE","14","DEF",,68.5,26,"115",,,,,,,"Toe: 3-4 weeks (2020-03-10)",
1009256,272,"Hayden Young","FRE","26","DEF",,0,18,"",,,,,,,,
998130,273,"Ben Ainsworth","GCS","9","FWD","MID",60.58,21,"41",90,65,118,74,55,114,,116
1009199,274,"Noah Anderson","GCS","15","MID",,0,18,"",59,74,68,13,42,26,,47
1008882,275,"Charlie Ballard","GCS","10","DEF",,60,20,"32",,,,,,,"Shoulder: 6-8 weeks (2020-03-10)",
998260,276,"Jack Bowes","GCS","3","MID",,75.73,21,"42",75,74,86,91,80,97,,91.5
998129,277,"Will Brodie","GCS","7","MID",,80.25,21,"19",99,60,140,89,84,90,,115
1008454,278,"Connor Budarick","GCS","35","MID","FWD",0,18,"",74,85,74,37,45,70,,72
1000068,279,"Christopher Burgess","GCS","29","DEF",,48.86,24,"14",21,41,44,,,,,44
295446,280,"Sam Collins","GCS","25","DEF",,60.44,25,"23",60,78,65,37,88,36,,50.5
1009334,281,"Matthew Conroy","GCS","48","RUC",,0,19,"",,,,,,,,
1005547,282,"Joshua Corbett","GCS","19","FWD",,41.89,23,"9",,,,,,,,
1002331,283,"Jacob Dawson","GCS","45","DEF",,65.17,20,"9",,,,42,80,45,,45
291753,284,"Sam Day","GCS","12","FWD",,68.1,27,"120",34,53,55,66,80,70,,62.5
293713,285,"Brandon Ellis","GCS","4","MID",,86.7,26,"173",67,65,88,86,89,82,,85
991953,286,"Corey Ellis","GCS","17","DEF",,64.25,23,"31",,,,,,,,
999715,287,"Jy Farrar","GCS","50","FWD",,0,23,"",,,,,,,,
